id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,data
561859,Alien Overlords,4.0,12,Released,2018-11-14,0,76,False,/2osX053v71I1Nc0qejnRiU64aMM.jpg,1000000,,tt8583930,en,Alien Overlords,A man learns about alien agendas from a dying agent and feels compelled to warn the world about the impending danger.,2.489,/zDtn7lC2ugxWsre4JhdAXA3GTsM.jpg,,"action, science fiction, drama, horror","Reality Entertainment, Andromeda Motion Pictures",United States of America,English,"mockumentary, alien, ufo, found footage, ufo conspiracy","Titulo: Alien Overlords, Estado: Released, Sinopsis: A man learns about alien agendas from a dying agent and feels compelled to warn the world about the impending danger., Generos: action, science fiction, drama, horror, Empresas_productoras: Reality Entertainment, Andromeda Motion Pictures, Idiomas_hablados: English, palabras_clave: mockumentary, alien, ufo, found footage, ufo conspiracy"
50808,Return to the Lost World,5.5,12,Released,1992-04-07,0,95,False,/3elcdJLcCemHSI40dYesIPPBfcn.jpg,0,,tt0105249,en,Return to the Lost World,"A young journalist and his two travel mates, both professors, embark on an expedition to return to a lost world of dinosaurs and primitive men.",3.344,/qwmXy2tMIX0Jq7pc1P9MD3WNEsa.jpg,,"action, fantasy, horror, science fiction",,,,,"Titulo: Return to the Lost World, Estado: Released, Sinopsis: A young journalist and his two travel mates, both professors, embark on an expedition to return to a lost world of dinosaurs and primitive men., Generos: action, fantasy, horror, science fiction, Empresas_productoras: nan, Idiomas_hablados: nan, palabras_clave: nan"
95609,Raptor Island,3.8,12,Released,2004-04-21,0,89,False,/2BasByKzMEkddgEv3rdqBWNjYbT.jpg,0,,tt0401742,en,Raptor Island,A team of terrorist-fighting Naval officers in the South China Sea finds their struggle against the enemy taking a backseat to the fight of their lives when an horde of creatures thought to be extinct for millions of years descend upon them in an action-packed tale of man-versus-monster starring Steven Bauer and Lorenzo Lamas.,3.535,/m4OGa4swB8zZkup9GuAI4G5jZEw.jpg,,"adventure, horror, action, science fiction, tv movie","Bufo, Freshwater Entertainment, Screenvest P4","Finland, United States of America",English,"island, dinosaur, raptor","Titulo: Raptor Island, Estado: Released, Sinopsis: A team of terrorist-fighting Naval officers in the South China Sea finds their struggle against the enemy taking a backseat to the fight of their lives when an horde of creatures thought to be extinct for millions of years descend upon them in an action-packed tale of man-versus-monster starring Steven Bauer and Lorenzo Lamas., Generos: adventure, horror, action, science fiction, tv movie, Empresas_productoras: Bufo, Freshwater Entertainment, Screenvest P4, Idiomas_hablados: English, palabras_clave: island, dinosaur, raptor"
440876,Sheborg Massacre,4.0,11,Released,2016-07-04,0,90,False,/8RVHk0lWR3UomIpCgwe9HcoyVPo.jpg,0,,tt5196516,en,Sheborg Massacre,"When an alien fugitive crash lands into a local puppy farm and begins turning people into machines that feed on puppy flesh, Dylan and her BFF Eddie have to decide whether or not to take on the SheBorg menace, and save the world.",0.941,/cNeX6PkbnJzd9bBr1SOSPshFBoy.jpg,,"science fiction, action, adventure, horror, comedy",,,English,,"Titulo: Sheborg Massacre, Estado: Released, Sinopsis: When an alien fugitive crash lands into a local puppy farm and begins turning people into machines that feed on puppy flesh, Dylan and her BFF Eddie have to decide whether or not to take on the SheBorg menace, and save the world., Generos: science fiction, action, adventure, horror, comedy, Empresas_productoras: nan, Idiomas_hablados: English, palabras_clave: nan"
213041,Santo vs. Doctor Death,4.7,11,Released,1973-12-17,0,95,False,/4faQuvkHTXxSYV55J0CqE9l5SnD.jpg,0,,tt0070631,es,Santo contra el doctor Muerte,"Masked Mexican wrestler and superhero Santo plays private investigator, called in by government officials to investigate the mysterious vandalism of a high profile painting. With the help of his two counterparts, he uncovers the truth behind an art collector/chemist who may be murdering female models.",1.084,/zGnr4jk2XBWbJJP6TAlUTfknze3.jpg,,"science fiction, action, adventure, horror","Cinematográfica Pelimex, Oro Films","Spain, Mexico",Spanish,lucha libre,"Titulo: Santo vs. Doctor Death, Estado: Released, Sinopsis: Masked Mexican wrestler and superhero Santo plays private investigator, called in by government officials to investigate the mysterious vandalism of a high profile painting. With the help of his two counterparts, he uncovers the truth behind an art collector/chemist who may be murdering female models., Generos: science fiction, action, adventure, horror, Empresas_productoras: Cinematográfica Pelimex, Oro Films, Idiomas_hablados: Spanish, palabras_clave: lucha libre"
386255,The Mildew from Planet Xonader,4.7,11,Released,2015-12-15,0,85,False,,0,,tt5246928,en,The Mildew from Planet Xonader,"The year is 1984. Researchers at the secretive Bentan Labs are celebrating the completion of their latest weapons project: a previously unknown type of mildew, capable of spreading and consuming any kind of vegetation... and ideal for attacking stockpiles of enemy food. When a sponsor is accidentally infected, the mildew's spores are set loose across the facility. As aggressive soldiers flood the complex and the infected staff begin to mutate, the survivors come to realize that the mildew is in fact an alien creature! To avoid an agonising death, the remaining scientists must join forces with ""Toxic"" - a mysterious mercenary who has infiltrated the building on a covert mission. Will anyone escape the clutches of this out of control fungus and the army of crazed mutants it has created? Body melts, alien mutations, tons of action and geysers of gore await you. The '80s are back!",1.291,/oGFIWeBwmQOZplhSRqG0aFWWR5y.jpg,Geysers of gore!,"action, horror, science fiction",,United States of America,English,,"Titulo: The Mildew from Planet Xonader, Estado: Released, Sinopsis: The year is 1984. Researchers at the secretive Bentan Labs are celebrating the completion of their latest weapons project: a previously unknown type of mildew, capable of spreading and consuming any kind of vegetation... and ideal for attacking stockpiles of enemy food. When a sponsor is accidentally infected, the mildew's spores are set loose across the facility. As aggressive soldiers flood the complex and the infected staff begin to mutate, the survivors come to realize that the mildew is in fact an alien creature! To avoid an agonising death, the remaining scientists must join forces with ""Toxic"" - a mysterious mercenary who has infiltrated the building on a covert mission. Will anyone escape the clutches of this out of control fungus and the army of crazed mutants it has created? Body melts, alien mutations, tons of action and geysers of gore await you. The '80s are back!, Generos: action, horror, science fiction, Empresas_productoras: nan, Idiomas_hablados: English, palabras_clave: nan"
41385,Final Approach,6.0,11,Released,1991-12-06,0,100,False,/zpFQMgwY3MBCarGArlGgLzrBCGp.jpg,0,,tt0101874,en,Final Approach,"Final Approach deals with the mental condition of Amnesia when a stealth test pilot, Col. Jason Halsey, is involved in an air disaster. A psychiatrist Dr. Dio Gottlieb attempts to help Halsey to recover his memory, but his motives seem strained. Is Gottlieb giving professional help or is he a counter-intelligence agent sent to debrief Halsey?",1.923,/zoRPrcpJtCWyrGBaCLGCsq2h99F.jpg,The Experience of a Lifetime,"action, horror, mystery, science fiction, thriller","Filmquest Pictures, Trimark Pictures",United States of America,English,"amnesia, car crash, airplane crash, jet, psychiatry, epileptic seizure, internal monologue","Titulo: Final Approach, Estado: Released, Sinopsis: Final Approach deals with the mental condition of Amnesia when a stealth test pilot, Col. Jason Halsey, is involved in an air disaster. A psychiatrist Dr. Dio Gottlieb attempts to help Halsey to recover his memory, but his motives seem strained. Is Gottlieb giving professional help or is he a counter-intelligence agent sent to debrief Halsey?, Generos: action, horror, mystery, science fiction, thriller, Empresas_productoras: Filmquest Pictures, Trimark Pictures, Idiomas_hablados: English, palabras_clave: amnesia, car crash, airplane crash, jet, psychiatry, epileptic seizure, internal monologue"
543593,Mutant Blast,6.2,11,Released,2019-10-24,0,84,False,/ger4xwhoh5I7LMML9Li9yHV4jGh.jpg,0,http://www.mutantblast.com,tt3064338,pt,Mutant Blast,"Maria, a fearless soldier, and TS-347, a man with superhuman strength, are being pursued by a military cell responsible for scientific experiments that have resulted in a zombie apocalypse. On the way, they will meet Pedro, a man with few ambitions and a great hangover. Together, they will try to escape to a safe place, but complications will cross their paths in the form of a nuclear bomb.",2.486,/n1nsFJb8DFfMjWjxd9dXkobcTyF.jpg,,"science fiction, horror, comedy, action","Troma Entertainment, Alle Films","Portugal, United States of America","French, Portuguese","transformation, nuclear explosion, zombie, future earth, scientific experiment","Titulo: Mutant Blast, Estado: Released, Sinopsis: Maria, a fearless soldier, and TS-347, a man with superhuman strength, are being pursued by a military cell responsible for scientific experiments that have resulted in a zombie apocalypse. On the way, they will meet Pedro, a man with few ambitions and a great hangover. Together, they will try to escape to a safe place, but complications will cross their paths in the form of a nuclear bomb., Generos: science fiction, horror, comedy, action, Empresas_productoras: Troma Entertainment, Alle Films, Idiomas_hablados: French, Portuguese, palabras_clave: transformation, nuclear explosion, zombie, future earth, scientific experiment"
133718,Stinger,3.4,11,Released,2005-01-01,0,97,False,,0,,tt0431418,en,Stinger,"For nearly two months, the USS Newark, carrying an experimental, top-secret military cargo, has been lost at sea. When the sub is finally discovered sixty miles off the coast of California, the government, eager to regain the lost cargo, assembles a highly-accomplished salvage team, accompanied by Dr. Carly Ryan - head of the original project - and her assistant. Unaware of the danger lurking within the sub, the team is sent in to recover the cargo and determine the cause of the ship's disappearance. Written by psycroptic",2.777,/yb2OHAMrutXXqeztozzQtKCy9Sb.jpg,Terror has surfaced.,"action, horror, science fiction, adventure",,United States of America,"English, Spanish, French",bug,"Titulo: Stinger, Estado: Released, Sinopsis: For nearly two months, the USS Newark, carrying an experimental, top-secret military cargo, has been lost at sea. When the sub is finally discovered sixty miles off the coast of California, the government, eager to regain the lost cargo, assembles a highly-accomplished salvage team, accompanied by Dr. Carly Ryan - head of the original project - and her assistant. Unaware of the danger lurking within the sub, the team is sent in to recover the cargo and determine the cause of the ship's disappearance. Written by psycroptic, Generos: action, horror, science fiction, adventure, Empresas_productoras: nan, Idiomas_hablados: English, Spanish, French, palabras_clave: bug"
33926,Hellbinders,3.7,10,Released,2009-01-01,0,87,False,,0,,tt1339307,en,Hellbinders,A supernatural battle for souls plays out on the streets with lots of guns and knives.,3.753,/6sjPq56VSL9AH9M7aPjHp84Cvdv.jpg,,"action, fantasy, horror, science fiction, thriller",Future Flix Entertainment,,,,"Titulo: Hellbinders, Estado: Released, Sinopsis: A supernatural battle for souls plays out on the streets with lots of guns and knives., Generos: action, fantasy, horror, science fiction, thriller, Empresas_productoras: Future Flix Entertainment, Idiomas_hablados: nan, palabras_clave: nan"
380372,Seventy-Nine,4.15,10,Released,2013-09-07,0,82,False,/uDrZleW8RnEJQNVlZFFLkRxCScK.jpg,0,,tt2625948,en,Seventy-Nine,"In an abandoned mental institution, doctors carry out secret experiments on unsuspecting patients. The experiments, codenamed Limes, are designed to cure violent episodes within the inmates through new methods of brainwashing and mind manipulation. It is soon discovered by the families of the patients that this is no ordinary hospital.",1.818,/hGcCVmCuAvqcsr8Y5FN1Hctsgiq.jpg,,"action, thriller, science fiction, mystery, horror",Magic Elevator,United States of America,English,,"Titulo: Seventy-Nine, Estado: Released, Sinopsis: In an abandoned mental institution, doctors carry out secret experiments on unsuspecting patients. The experiments, codenamed Limes, are designed to cure violent episodes within the inmates through new methods of brainwashing and mind manipulation. It is soon discovered by the families of the patients that this is no ordinary hospital., Generos: action, thriller, science fiction, mystery, horror, Empresas_productoras: Magic Elevator, Idiomas_hablados: English, palabras_clave: nan"
324436,Dyke Hard,4.6,10,Released,2014-11-08,0,94,False,/vNMmUVTP9HHzlHjWDisjuHbh57M.jpg,30000,http://dykehardmovie.com,tt3570168,sv,Dyke Hard,"Dyke Hard is a failed rock group travelling to a battle of the bands competition in the big city. The journey is further filled with bizarre, fierce and passionate encounters with cyborgs, ghosts, a thai boxer, roller derby gals, ninjas, motorcycle gangs and a mysterious billionaire all of whom will do everything to stop the band from making it in time to the battle.",1.937,/ccyCDRv7lIHfBuZ60jowpS6BDaJ.jpg,,"comedy, action, adventure, fantasy, science fiction, horror, music",Filmlance International,Sweden,"English, Swedish","dance, rock 'n' roll, female homosexuality, woman director, queer, gay theme","Titulo: Dyke Hard, Estado: Released, Sinopsis: Dyke Hard is a failed rock group travelling to a battle of the bands competition in the big city. The journey is further filled with bizarre, fierce and passionate encounters with cyborgs, ghosts, a thai boxer, roller derby gals, ninjas, motorcycle gangs and a mysterious billionaire all of whom will do everything to stop the band from making it in time to the battle., Generos: comedy, action, adventure, fantasy, science fiction, horror, music, Empresas_productoras: Filmlance International, Idiomas_hablados: English, Swedish, palabras_clave: dance, rock 'n' roll, female homosexuality, woman director, queer, gay theme"
71112,The Tenant,3.55,10,Released,2011-08-19,0,96,False,,0,,tt1258998,en,The Tenant,"A simple man, Dr. Walter Newman has high aspirations to cure all disease through genetic manipulation. His obsession with his mission draws him deeper into his own dark world, distracting him from his wife Olivia and from his responsibilities to his patients at the Edgewood Asylum. The doctor's loyal but diabolical nurse, Ms. Tinsley, decides to take matters into her own hands and in secret she conducts her own experiment. When Dr. Newman realizes what has been done, a deformed creature that defies nature is created. Part human, part nightmare. Dr. Newman knows what he must do, but is it already too late?",1.984,/c3mGBbjdak8qbpaTX25TYFZvNOE.jpg,Your next breath will be your last,"horror, action, thriller, science fiction",ReelDreams Productions,United States of America,English,"mutant, mute","Titulo: The Tenant, Estado: Released, Sinopsis: A simple man, Dr. Walter Newman has high aspirations to cure all disease through genetic manipulation. His obsession with his mission draws him deeper into his own dark world, distracting him from his wife Olivia and from his responsibilities to his patients at the Edgewood Asylum. The doctor's loyal but diabolical nurse, Ms. Tinsley, decides to take matters into her own hands and in secret she conducts her own experiment. When Dr. Newman realizes what has been done, a deformed creature that defies nature is created. Part human, part nightmare. Dr. Newman knows what he must do, but is it already too late?, Generos: horror, action, thriller, science fiction, Empresas_productoras: ReelDreams Productions, Idiomas_hablados: English, palabras_clave: mutant, mute"
149234,War of the Worlds the True Story,4.3,10,Released,2012-06-14,0,97,False,,0,http://www.waroftheworldsthetruestory.com/,tt2507628,en,War of the Worlds the True Story,"What if the Earth/Mars battle from H.G. Wells' classic novel The War of the Worlds wasn't fiction but actually fact? Like the famous 1938 Orson Welles radio broadcast that caused Americans to believe an actual invasion was in progress, the movie assumes an Earth/Mars War in 1900 actually occurred and is presented as the first hand memoir of journalist Bertie Wells, the last living survivor as he struggles to find his wife amidst the destruction of humankind at the hands of terrifying alien invaders.",1.283,,There was a war between Earth and Mars. The last survivor's eyewitness account.,"action, horror, science fiction","Pendragon Pictures, LHG Releasing, LLC.",,English,alien,"Titulo: War of the Worlds the True Story, Estado: Released, Sinopsis: What if the Earth/Mars battle from H.G. Wells' classic novel The War of the Worlds wasn't fiction but actually fact? Like the famous 1938 Orson Welles radio broadcast that caused Americans to believe an actual invasion was in progress, the movie assumes an Earth/Mars War in 1900 actually occurred and is presented as the first hand memoir of journalist Bertie Wells, the last living survivor as he struggles to find his wife amidst the destruction of humankind at the hands of terrifying alien invaders., Generos: action, horror, science fiction, Empresas_productoras: Pendragon Pictures, LHG Releasing, LLC., Idiomas_hablados: English, palabras_clave: alien"
720065,Termination,3.5,10,Released,2019-08-11,0,82,False,/fJqEp8Oji63qyWfXGTSB3vG7C0f.jpg,0,,tt10319676,en,Termination,"A faulty prototype of man-engineered human, whose systematic flaw causes her to kill people when she loses control, has to convince her reluctant Creator to terminate her.",2.068,/uBkEaMkgzVyDhEkuRXrmcucilmo.jpg,,"action, horror, science fiction",High Octane Pictures,United States of America,English,,"Titulo: Termination, Estado: Released, Sinopsis: A faulty prototype of man-engineered human, whose systematic flaw causes her to kill people when she loses control, has to convince her reluctant Creator to terminate her., Generos: action, horror, science fiction, Empresas_productoras: High Octane Pictures, Idiomas_hablados: English, palabras_clave: nan"
28939,Army of the Dead,3.3,10,Released,2008-01-15,0,90,False,,1500000,,tt0478855,en,Army of the Dead,"In 1590, Coronado dispatched a division of one thousand men to find El Dorado, the legendary city of gold. Those men were never seen again. While searching some Baja peninsula caves as part of an archeological expedition, a university professor and his students unwittingly unleash a long dormant curse. They soon find themselves in a life or death battle with an army of skeletal warriors, the undead remnants of Coronado's conquistadors.",2.239,/ez2AUUHxUINDc9IEE5cmj0Ld9op.jpg,A Lost Treasure. An Epic Adventure. Unspeakable Terror.,"action, adventure, horror, science fiction",,United States of America,English,,"Titulo: Army of the Dead, Estado: Released, Sinopsis: In 1590, Coronado dispatched a division of one thousand men to find El Dorado, the legendary city of gold. Those men were never seen again. While searching some Baja peninsula caves as part of an archeological expedition, a university professor and his students unwittingly unleash a long dormant curse. They soon find themselves in a life or death battle with an army of skeletal warriors, the undead remnants of Coronado's conquistadors., Generos: action, adventure, horror, science fiction, Empresas_productoras: nan, Idiomas_hablados: English, palabras_clave: nan"
258157,Programmed to Kill,3.4,10,Released,1987-04-05,0,91,False,,0,,tt0093790,en,Programmed to Kill,"International terrorist leader, Fatima, is critically injured when she attempts to hijack a jumbo jet and is thwarted by Eric Matthews and his anti-terrorist organization, The Retaliators. Fatima is taken to a top-secret research institute, where she is turned into a lethal cyborg and programmed to hunt down the members of her own terrorist group. In the heat of battle, her computerized brain malfunctions, and she turns her lethal vengeance on the Retaliators. Now Eric Matthews and his team must match human cunning against deadly technology.",2.474,/wjqgwl9PktkzQPTPNKdHafsoVTg.jpg,She's programmed to kill. He's got every reason to stop her. Neither of them have any choice.,"horror, action, science fiction","Retaliator Productions, Trans World Entertainment (TWE)",United States of America,English,"cyborg, dystopia","Titulo: Programmed to Kill, Estado: Released, Sinopsis: International terrorist leader, Fatima, is critically injured when she attempts to hijack a jumbo jet and is thwarted by Eric Matthews and his anti-terrorist organization, The Retaliators. Fatima is taken to a top-secret research institute, where she is turned into a lethal cyborg and programmed to hunt down the members of her own terrorist group. In the heat of battle, her computerized brain malfunctions, and she turns her lethal vengeance on the Retaliators. Now Eric Matthews and his team must match human cunning against deadly technology., Generos: horror, action, science fiction, Empresas_productoras: Retaliator Productions, Trans World Entertainment (TWE), Idiomas_hablados: English, palabras_clave: cyborg, dystopia"
87517,Skeeter,4.35,10,Released,1993-10-01,0,95,False,,0,,tt0108154,en,Skeeter,"As the result of a corrupt businessman's illegal toxic waste dumping, a small desert town is beset by a deadly swarm of huge bloodthirsty mutant mosquitoes!",2.736,/xxueeTWihFMC6CG179uf5c9SQeR.jpg,Earth is the final breeding ground.,"thriller, horror, science fiction, action","New Line Cinema, August Entertainment, K.A.R. Films",United States of America,English,"small town, sheriff, toxic, motorcycle, death, mosquitoes","Titulo: Skeeter, Estado: Released, Sinopsis: As the result of a corrupt businessman's illegal toxic waste dumping, a small desert town is beset by a deadly swarm of huge bloodthirsty mutant mosquitoes!, Generos: thriller, horror, science fiction, action, Empresas_productoras: New Line Cinema, August Entertainment, K.A.R. Films, Idiomas_hablados: English, palabras_clave: small town, sheriff, toxic, motorcycle, death, mosquitoes"
83960,The Eternal Evil of Asia,4.9,10,Released,1995-08-04,0,89,False,,0,,tt0113928,cn,南洋十大邪術,A fun-filled trip to Thailand turns out to be a deadly one for four best friends when they accidentally killed the sister of a local sorcerer. When one of them mysteriously died upon returning the remaining trio discovers that a curse has been cast upon them. They must turn to a Thai magician for help.,5.294,/vJXK8k3N9bKRCdMVKj2H4BbucYT.jpg,,"horror, action, science fiction",,Hong Kong,Cantonese,"supernatural, thailand","Titulo: The Eternal Evil of Asia, Estado: Released, Sinopsis: A fun-filled trip to Thailand turns out to be a deadly one for four best friends when they accidentally killed the sister of a local sorcerer. When one of them mysteriously died upon returning the remaining trio discovers that a curse has been cast upon them. They must turn to a Thai magician for help., Generos: horror, action, science fiction, Empresas_productoras: nan, Idiomas_hablados: Cantonese, palabras_clave: supernatural, thailand"
988591,Mega Lightning,4.333,9,Released,2022-12-05,0,90,False,/bAH55r2PrMKZ3TeCm6W2OqAZd2T.jpg,0,,tt19119598,en,Mega Lightning,"After a violent thunderstorm scares a house party, the guests flee to a nearby home for shelter.. only to discover, a more sinister hand is at play.. Now, they can't escape the strangers home due to the thunderstorm, but they can't stay inside due to the danger that follows them.",2.817,/eD2lTDAkD9ehTJtypX24jTnt0hQ.jpg,,"action, horror, science fiction",Jagged Edge Productions,United Kingdom,English,lightning,"Titulo: Mega Lightning, Estado: Released, Sinopsis: After a violent thunderstorm scares a house party, the guests flee to a nearby home for shelter.. only to discover, a more sinister hand is at play.. Now, they can't escape the strangers home due to the thunderstorm, but they can't stay inside due to the danger that follows them., Generos: action, horror, science fiction, Empresas_productoras: Jagged Edge Productions, Idiomas_hablados: English, palabras_clave: lightning"
144696,Invisible: The Chronicles of Benjamin Knight,3.6,9,Released,1993-06-01,0,83,False,/cNpUFte8D8RpOQO6LGjuJTJgljY.jpg,0,,tt0110153,en,Invisible: The Chronicles of Benjamin Knight,"When a lab experiment goes wrong, Benjamin Knight is left invisible while his scientist friends trying to find a formula that will restore his visibility to last the rest of his life.",3.091,/yvG8VyhCfc5PuHzsS7sGUzGnGKS.jpg,,"action, horror, science fiction",Full Moon Entertainment,United States of America,English,"scientist, invisible, cripple","Titulo: Invisible: The Chronicles of Benjamin Knight, Estado: Released, Sinopsis: When a lab experiment goes wrong, Benjamin Knight is left invisible while his scientist friends trying to find a formula that will restore his visibility to last the rest of his life., Generos: action, horror, science fiction, Empresas_productoras: Full Moon Entertainment, Idiomas_hablados: English, palabras_clave: scientist, invisible, cripple"
393643,Arachnicide,5.778,9,Released,2014-04-27,0,91,False,,0,,tt4030898,en,Arachnicide,"After years of experimenting, a researcher succeeds in creating an incubator that accelerates plant and animal growth. This technology is controlled by a powerful criminal organization and is being used to accelerate the growth of plants needed for the manufacture of narcotics and illegal drugs. To counter this criminal organization and destroy the laboratories they operate, the United Nations put together an elite team of operatives. The L9 Commando is a task force composed of 6 of the best soldiers from different Special Forces Units. After successfully taking down the drug operation. The L9 Commandos are called on for an important mission that brings them to Albania where they discover a sinister plan that could destroy everything. Arachnicide or die!",2.129,/yZiwjDrc4WcL3EuS1LLbhkAhC89.jpg,Arachnicide or Die!,"science fiction, action, horror","Brain Damage Films, APT Entertainment, See Thru Pictures",Italy,English,"monster, experiment, giant spider, mad scientist","Titulo: Arachnicide, Estado: Released, Sinopsis: After years of experimenting, a researcher succeeds in creating an incubator that accelerates plant and animal growth. This technology is controlled by a powerful criminal organization and is being used to accelerate the growth of plants needed for the manufacture of narcotics and illegal drugs. To counter this criminal organization and destroy the laboratories they operate, the United Nations put together an elite team of operatives. The L9 Commando is a task force composed of 6 of the best soldiers from different Special Forces Units. After successfully taking down the drug operation. The L9 Commandos are called on for an important mission that brings them to Albania where they discover a sinister plan that could destroy everything. Arachnicide or die!, Generos: science fiction, action, horror, Empresas_productoras: Brain Damage Films, APT Entertainment, See Thru Pictures, Idiomas_hablados: English, palabras_clave: monster, experiment, giant spider, mad scientist"
172807,Reign in Darkness,2.7,9,Released,2002-11-05,0,91,False,/xJkhIQmiDVPH6YIqnh2GSdJ4d70.jpg,0,http://www.ifmfilm.com/reign-in-darkness/,tt0351639,en,Reign in Darkness,"Biologist Michael Dorn is infected with a virus designed as a cure for HIV, but which turns its victims into vampires. Now a threat to the very organisation for which he worked, Michael is on the run and must decide the fate of the world. His options: destroy all knowledge of the virus, or succumb to the power and delights of this dark and evil way of being.",1.607,/iu1icKLftu30ew06rBcW8WZijs4.jpg,Soon the virus will be unleashed,"action, horror, science fiction",Rapidfire Productions,Australia,English,"vampire, virus","Titulo: Reign in Darkness, Estado: Released, Sinopsis: Biologist Michael Dorn is infected with a virus designed as a cure for HIV, but which turns its victims into vampires. Now a threat to the very organisation for which he worked, Michael is on the run and must decide the fate of the world. His options: destroy all knowledge of the virus, or succumb to the power and delights of this dark and evil way of being., Generos: action, horror, science fiction, Empresas_productoras: Rapidfire Productions, Idiomas_hablados: English, palabras_clave: vampire, virus"
38068,Silver,4.7,9,Released,1999-09-21,0,79,False,/kbOoBKREABsr02DT3Nl5iP4QvbK.jpg,0,,tt0300482,ja,シルバー,"The story in ""Silver"" is about a female wrestler who is really an undercover agent. Disguised as a wrestling warrior, heroine Jun Shirogane (Atsuko Sakuraba) goes after the gang that killed her family in Takashi Miike's action-packed thriller. Aided by secret service colleague Yusuke Minamida (Kenji Haga), Jun goes undercover as Silver, a formidable fighter in the professional women's wrestling circuit. But Jun's success in the ring doesn't distract her from her primary mission: exacting revenge on the Paradise gang.",1.827,/3WYlfvVkPcB5SXnEs8K9JSeLlle.jpg,,"action, horror, science fiction","Cinema Paradise, Museum",Japan,Japanese,"bondage, undercover agent, undercover, yakuza, wrestling, secret agent, dominatrix","Titulo: Silver, Estado: Released, Sinopsis: The story in ""Silver"" is about a female wrestler who is really an undercover agent. Disguised as a wrestling warrior, heroine Jun Shirogane (Atsuko Sakuraba) goes after the gang that killed her family in Takashi Miike's action-packed thriller. Aided by secret service colleague Yusuke Minamida (Kenji Haga), Jun goes undercover as Silver, a formidable fighter in the professional women's wrestling circuit. But Jun's success in the ring doesn't distract her from her primary mission: exacting revenge on the Paradise gang., Generos: action, horror, science fiction, Empresas_productoras: Cinema Paradise, Museum, Idiomas_hablados: Japanese, palabras_clave: bondage, undercover agent, undercover, yakuza, wrestling, secret agent, dominatrix"
242011,Santo vs. the Strangler,4.0,9,Released,1965-11-18,0,90,False,/2eeEtn6JA9PaiOTbKguY74Aiivz.jpg,0,,tt0251978,es,Santo vs. el estrangulador,Santo battles the Strangler.,0.647,/iqpTDZ737QCSazzpaoM4Wuy1KfV.jpg,,"crime, action, drama, adventure, science fiction, horror",Cinematográfica Norte,Mexico,Spanish,"wrestling, lucha libre","Titulo: Santo vs. the Strangler, Estado: Released, Sinopsis: Santo battles the Strangler., Generos: crime, action, drama, adventure, science fiction, horror, Empresas_productoras: Cinematográfica Norte, Idiomas_hablados: Spanish, palabras_clave: wrestling, lucha libre"
261273,Toxin,3.1,9,Released,2014-02-25,0,72,False,/fPots50NBMSisUAW8HDN8jLfVex.jpg,0,,tt2118009,en,Toxin,"Lieutenant John Paxton wants revenge against the government he and his men swore their lives to defend. The very government that abandoned and betrayed him, leaving him to die after a secret biological warfare experiment went horribly wrong. John will discover revenge is a journey that will ultimately leave millions infected, countless dead, and the lucky few survivors struggling to find the last safe corner for humanity.",1.171,/n6lXwERrHwWYQAHcVSalebx9OnX.jpg,"Millions infected, countless dead, and the lucky few survivors struggling to find the last safe corner for humanity.","action, horror, science fiction",IndustryWorks Distribution,"United States of America, Canada",English,military operation,"Titulo: Toxin, Estado: Released, Sinopsis: Lieutenant John Paxton wants revenge against the government he and his men swore their lives to defend. The very government that abandoned and betrayed him, leaving him to die after a secret biological warfare experiment went horribly wrong. John will discover revenge is a journey that will ultimately leave millions infected, countless dead, and the lucky few survivors struggling to find the last safe corner for humanity., Generos: action, horror, science fiction, Empresas_productoras: IndustryWorks Distribution, Idiomas_hablados: English, palabras_clave: military operation"
505860,The Outer Wild,5.222,9,Released,2018-09-28,0,85,False,/p9FPWgzzsM4AyztzbQa618hcwyZ.jpg,0,,tt6958520,en,The Outer Wild,"After an unnatural event leaves mankind nearly extinct, a runaway girl and a rogue bounty hunter brave a dangerous wilderness to find a fabled sanctuary that can either save or destroy what's left of humanity.",1.048,/xvzoBJl5pnWgQ8wjREZpWEeaHdS.jpg,This is the end of man,"science fiction, horror, action, adventure","Cardiac Pictures, Chabo Films, Red Hound Films",United States of America,English,,"Titulo: The Outer Wild, Estado: Released, Sinopsis: After an unnatural event leaves mankind nearly extinct, a runaway girl and a rogue bounty hunter brave a dangerous wilderness to find a fabled sanctuary that can either save or destroy what's left of humanity., Generos: science fiction, horror, action, adventure, Empresas_productoras: Cardiac Pictures, Chabo Films, Red Hound Films, Idiomas_hablados: English, palabras_clave: nan"
